"ACQ_BRANCHES","ACQ_BRANCHES_HREF","ACQ_CERT","ACQ_CHARTAGENT","ACQ_CHARTER","ACQ_CLASS","ACQ_CLASS_TYPE","ACQ_CLASS_TYPE_DESC","ACQ_CLCODE","ACQ_CNTYNAME","ACQ_CNTYNUM","ACQ_FDICREGION","ACQ_FDICREGION_DESC","ACQ_INSAGENT1","ACQ_INSAGENT2","ACQ_INSTNAME","ACQ_LATITUDE","ACQ_LONGITUDE","ACQ_ORGTYPE_NUM","ACQ_ORG_EFF_DTE","ACQ_PADDR","ACQ_PADDR2","ACQ_PCITY","ACQ_PSTALP","ACQ_PSTNUM","ACQ_PZIP5","ACQ_PZIPREST","ACQ_REGAGENT","ACQ_TRUST","ACQ_UNINUM","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_INSAGENT1","FRM_LATITUDE","FRM_LONGITUDE","FRM_ORGTYPE_NUM","FRM_PSTALP","FRM_PSTNUM","FRM_REGAGENT","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSURED_COM_FLAG","INSURED_OTS_FLAG","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","OUT_CERT","OUT_CHARTAGENT","OUT_CHARTER","OUT_CLASS","OUT_CLASS_TYPE","OUT_CLASS_TYPE_DESC","OUT_CLCODE","OUT_CNTYNAME","OUT_CNTYNUM","OUT_FDICREGION","OUT_FDICREGION_DESC","OUT_INSAGENT1","OUT_INSAGENT2","OUT_INSTNAME","OUT_LATITUDE","OUT_LONGITUDE","OUT_ORGTYPE_NUM","OUT_PADDR","OUT_PADDR2","OUT_PCITY","OUT_PSTALP","OUT_PSTNUM","OUT_PZIP5","OUT_PZIPREST","OUT_REGAGENT","OUT_TRUST","OUT_UNINUM","PROCDATE","PROCYEAR","PSTALP","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","STNUM","SUR_CERT","SUR_CHANGECODE","SUR_CHANGECODE_DESC","SUR_CHARTAGENT","SUR_CHARTER","SUR_CLASS","SUR_CLASS_TYPE","SUR_CLASS_TYPE_DESC","SUR_CLCODE","SUR_CNTYNAME","SUR_CNTYNUM","SUR_FDICREGION","SUR_FDICREGION_DESC","SUR_INSAGENT1","SUR_INSAGENT2","SUR_INSTNAME","SUR_LATITUDE","SUR_LONGITUDE","SUR_MADDR","SUR_MADDR2","SUR_MCITY","SUR_MSTALP","SUR_MSTATE","SUR_MZIP5","SUR_ORGTYPE_NUM","SUR_PADDR","SUR_PADDR2","SUR_PCITY","SUR_PSTALP","SUR_PSTNUM","SUR_PZIP5","SUR_PZIPREST","SUR_REGAGENT","SUR_TRUST","TRANSNUM","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG"
"3","/history?filters=TRANSNUM:2022051821 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","35331","OCC","23925","N","C","Commercial","3","Orange","59","14","SAN FRANCISCO","DIF","","Liberty Bank, National Association","33.6874250013788","-117.864183978114","10","2022-08-12T00:00:00","4 Executive Circle Suite 120","","Irvine","CA","6","92614","6728","OCC","","78237","0","Y","23754","223","Merger -Without Assistance","Merged and became part of Liberty Bank, National Association (35331) in Irvine, CA. ","0","0","0","0","N","1","C","Commercial","2022-08-12T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","0","CA","0","FED","2022051821_223_16605_78237_16605","DIF","0","0","0","0","0","10","FI","N","23754","STATE","0","SM","C","Commercial","13","San Mateo","81","14","SAN FRANCISCO","DIF","","Liberty Bank","37.6573090058087","-122.408978027482","10","500 Linden Avenue","","South San Francisco","CA","6","94080","","FED","","16605","2022-09-13T00:00:00","2022","CA","OCC","1","0","223","6","35331","810","Participated in Absorbtion/Consolidation/Merger","OCC","23925","N","C","Commercial","3","Orange","59","14","SAN FRANCISCO","DIF","","Liberty Bank, National Association","33.6874250013788","-117.864183978114","4 Executive Circle Suite 120","","Irvine","CA","California","92614","10","4 Executive Circle Suite 120","","Irvine","CA","6","92614","6728","OCC","","2022051821","1","0","0","0","0","16605","0","0"
"2","/history?filters=TRANSNUM:2022052171 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","8519","STATE","0","NM","C","Commercial","21","Keokuk","107","11","KANSAS CITY","DIF","","White State Bank","41.4521989885029","-92.0905460194175","10","2022-08-31T00:00:00","209 Ives Street","","South English","IA","19","52335","0000","FDIC","Full*","5428","0","Y","","224","Affiliated Institution Merger (Pooling) (i.e. Corporate Reorganization","Merged and became part of White State Bank (8519) in South English, IA. ","0","0","0","0","NM","0","C","Commercial","2022-09-12T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","IA","19","FDIC","2022052171_224_178_5428_178","DIF","0","0","0","0","0","10","FI","N","225","STATE","0","NM","C","Commercial","21","Washington","183","11","KANSAS CITY","DIF","","Peoples Savings Bank","41.2138669896935","-91.5385210009005","10","100 S Main St","","Crawfordsville","IA","19","52621","9725","FDIC","Full*","178","2022-09-21T00:00:00","2022","IA","FDIC","0","0","224","19","8519","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Keokuk","107","11","KANSAS CITY","DIF","","White State Bank","41.4521989885029","-92.0905460194175","P.O. Box  68","","South English","IA","Iowa","52335","10","209 Ives Street","","South English","IA","19","52335","0000","FDIC","Full*","2022052171","0","0","0","0","0","178","0","0"
"3","/history?filters=TRANSNUM:2022052215 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","30976","STATE","0","SL","S","Savings","35","St. Lawrence","89","2","NEW YORK","DIF","","Gouverneur Savings and Loan Association","44.3350446570362","-75.4678236951436","125","2022-08-31T00:00:00","42 Church St","","Gouverneur","NY","36","13642","1416","FDIC","","43810","0","Y","8908","223","Merger -Without Assistance","Merged and became part of Gouverneur Savings and Loan Association (30976) in Gouverneur, NY. ","0","0","0","0","SL","1","S","Savings","2022-09-16T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","NY","0","FDIC","2022052215_223_5694_43810_5694","DIF","0","0","0","0","0","125","FI","Y","8908","STATE","0","NM","C","Commercial","21","Jefferson","45","2","NEW YORK","DIF","","Citizens Bank of Cape Vincent","44.1271352997691","-76.3382727647099","10","154 W Broadway St","","Cape Vincent","NY","36","13618","4179","FDIC","","5694","2022-09-22T00:00:00","2022","NY","FDIC","0","0","223","36","30976","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SL","S","Savings","35","St. Lawrence","89","2","NEW YORK","DIF","","Gouverneur Savings and Loan Association","44.3350446570362","-75.4678236951436","42 Church St","","Gouverneur","NY","New York","13642","125","42 Church St","","Gouverneur","NY","36","13642","1416","FDIC","","2022052215","0","1","0","0","0","5694","0","0"
"1","/history?filters=TRANSNUM:2022052344 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","1399","STATE","0","SM","C","Commercial","13","Rice","131","11","KANSAS CITY","DIF","","Frandsen Bank & Trust","44.4808049893383","-93.4295989728671","10","2022-08-31T00:00:00","116 Central St W","","Lonsdale","MN","27","55046","9626","FED","Full","921","0","Y","12193","223","Merger -Without Assistance","Merged and became part of Frandsen Bank & Trust (1399) in Lonsdale, MN. ","0","0","0","0","SM","1","C","Commercial","2022-09-17T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","MN","0","FDIC","2022052344_223_7744_921_7744","DIF","0","0","0","0","0","10","FI","N","12193","STATE","0","NM","C","Commercial","21","Goodhue","49","11","KANSAS CITY","DIF","","Pine Island Bank","44.2016169960618","-92.6467469859155","10","128 S Main St","","Pine Island","MN","27","55963","","FDIC","","7744","2022-09-23T00:00:00","2022","MN","FED","1","0","223","27","1399","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SM","C","Commercial","13","Rice","131","11","KANSAS CITY","DIF","","Frandsen Bank & Trust","44.4808049893383","-93.4295989728671","4388 Round Lake Rd W","","Arden Hills","MN","Minnesota","55112","10","116 Central St W","","Lonsdale","MN","27","55046","9626","FED","Full","2022052344","1","0","0","0","0","7744","0","0"
"1","/history?filters=TRANSNUM:2022052444 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","5116","STATE","0","NM","C","Commercial","21","Stearns","145","11","KANSAS CITY","DIF","","Granite Bank","45.457973965827","-94.4180479312662","10","2021-12-12T00:00:00","202 2nd Avenue South","","Cold Spring","MN","27","56320","0000","FDIC","","3422","0","Y","57581","221","Absorbtion - Without Assistance","Merged and became part of Granite Bank (5116) in Cold Spring, MN. ","0","0","0","0","NM","0","C","Commercial","2022-07-22T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","MN","0","FDIC","2022052444_221_366038_3422_366038","DIF","0","0","0","0","0","10","FI","Y","57581","STATE","0","NM","C","Commercial","21","Hennepin","53","11","KANSAS CITY","DIF","","Maple Bank","45.1655610069472","-93.3924129947053","10","11660 Theatre Drive  North","","Champlin","MN","27","55316","4507","FDIC","","366038","2022-09-25T00:00:00","2022","MN","FDIC","0","0","221","27","5116","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Stearns","145","11","KANSAS CITY","DIF","","Granite Bank","45.4525447816924","-94.4257154148955","202 2nd Ave S","","Cold Spring","MN","Minnesota","56320","10","202 2nd Ave S","","Cold Spring","MN","27","56320","2547","FDIC","","2022052444","1","0","0","0","0","366038","0","0"
"4","/history?filters=TRANSNUM:2022052445 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","29613","OCC","703758","SB","S","Savings","38","Baltimore","5","2","NEW YORK","DIF","","Rosedale Federal Savings and Loan Association","39.4130910363839","-76.4635834615959","120","2013-06-30T00:00:00","9616 Belair Road","","Nottingham","MD","24","21236","1118","OCC","","42447","0","Y","28684","223","Merger -Without Assistance","Merged and became part of Rosedale Federal Savings and Loan Association (29613) in Nottingham, MD. ","0","0","0","0","SB","0","S","Savings","2022-07-07T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","SB","S","Savings","DIF","0","0","115","MD","24","OCC","2022052445_223_41518_42447_41518","DIF","0","0","0","0","0","120","FI","N","28684","OCC","702148","SB","S","Savings","33","Baltimore","5","2","NEW YORK","DIF","","Chesapeake Bank of Maryland","39.3986609994428","-76.5437279718666","115","2001 East Joppa Road","","Parkville","MD","24","21234","2801","OCC","","41518","2022-09-25T00:00:00","2022","MD","OCC","0","0","223","24","29613","810","Participated in Absorbtion/Consolidation/Merger","OCC","703758","SB","S","Savings","38","Baltimore","5","2","NEW YORK","DIF","","Rosedale Federal Savings and Loan Association","39.4135299927618","-76.4640699683056","9616 Belair Rd","","Nottingham","MD","Maryland","21236","120","9616 Belair Rd","","Nottingham","MD","24","21236","1104","OCC","","2022052445","0","0","0","0","1","41518","0","0"
"0","/history?filters=TRANSNUM:2022052450 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","41548","NCUA","0","CU","N/A","N/A","92","Allegheny","3","0","","NCUA","","OMEGA FEDERAL CREDIT UNION","40.5309520152076","-80.00300101936","140","2022-08-31T00:00:00","206 Siebert Rd","","Pittsburgh","PA","42","15237","3786","NCUA","","105943","0","N","37627","221","Absorbtion - Without Assistance","Merged and became part of OMEGA FEDERAL CREDIT UNION (41548) in Pittsburgh, PA. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2022-09-01T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","0","PA","0","NCUA","2022052450_221_102022_105943_102022","NCUA","0","0","0","0","0","140","FI","Y","37627","NCUA","0","CU","N/A","N/A","92","Armstrong","5","","","NCUA","","P N G NORTHERN FEDERAL CREDIT UNION","40.6049070137576","-79.6038849649969","140","432 Hyde Park Rd","","Leechburg","PA","42","15656","9458","NCUA","","102022","2022-09-26T00:00:00","2022","PA","NCUA","0","0","221","42","41548","810","Participated in Absorbtion/Consolidation/Merger","NCUA","0","CU","N/A","N/A","92","Allegheny","3","0","","NCUA","","OMEGA FEDERAL CREDIT UNION","40.5309520152076","-80.00300101936","206 Siebert Rd","","Pittsburgh","PA","Pennsylvania","15237","140","206 Siebert Rd","","Pittsburgh","PA","42","15237","3786","NCUA","","2022052450","0","0","0","0","0","102022","0","0"
"1","/history?filters=TRANSNUM:2022052654 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","3931","OCC","13790","N","C","Commercial","3","Grand Forks","35","11","KANSAS CITY","DIF","","Alerus Financial, National Association","47.924008000607","-97.031467974666","10","2022-08-31T00:00:00","401 Demers Ave","","Grand Forks","ND","38","58201","4574","OCC","Full","2563","0","Y","58402","223","Merger -Without Assistance","Merged and became part of Alerus Financial, National Association (3931) in Grand Forks, ND. ","0","0","0","0","N","1","C","Commercial","2022-09-16T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","AZ","0","FDIC","2022052654_223_450889_2563_450889","DIF","0","0","0","0","0","10","FI","N","58402","STATE","0","NM","C","Commercial","21","Maricopa","13","11","KANSAS CITY","DIF","","Metro Phoenix Bank","33.4512184904303","-111.983707214887","10","4686 E Van Buren St","Ste 150","Phoenix","AZ","4","85008","6992","FDIC","","450889","2022-09-27T00:00:00","2022","ND","OCC","1","1","223","38","3931","810","Participated in Absorbtion/Consolidation/Merger","OCC","13790","N","C","Commercial","3","Grand Forks","35","11","KANSAS CITY","DIF","","Alerus Financial, National Association","47.924008000607","-97.031467974666","P.O. Box  6001","","Grand Forks","ND","North Dakota","58206","10","401 Demers Ave","","Grand Forks","ND","38","58201","4574","OCC","Full","2022052654","1","0","0","0","0","450889","0","0"
"2","/history?filters=TRANSNUM:2022052727 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","58458","STATE","0","NM","C","Commercial","21","Denver","31","13","DALLAS","DIF","","HTLF Bank","39.751112987171","-104.994711766483","10","2022-08-13T00:00:00","1800 Larimer St","Ste 100","Denver","CO","8","80202","1402","FDIC","Full","452215","0","Y","","224","Affiliated Institution Merger (Pooling) (i.e. Corporate Reorganization","Merged and became part of HTLF Bank (58458) in Denver, CO. ","0","0","0","0","NM","0","C","Commercial","2022-09-17T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","MN","0","FDIC","2022052727_224_469351_452215_469351","DIF","0","0","0","0","0","10","FI","N","58818","STATE","0","NM","C","Commercial","21","Hennepin","53","11","KANSAS CITY","DIF","","Minnesota Bank & Trust","44.8627000045323","-93.3277399900033","10","7701 France Ave S","","Edina","MN","27","55435","5288","FDIC","Full","469351","2022-09-28T00:00:00","2022","CO","FDIC","0","1","224","8","58458","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Denver","31","13","DALLAS","DIF","","HTLF Bank","39.751112987171","-104.994711766483","707 17th Street, Suite 2950","Ste 100","Denver","CO","Colorado","80202","10","1800 Larimer St","Ste 100","Denver","CO","8","80202","1402","FDIC","Full","2022052727","0","0","0","0","0","469351","0","0"
"1","/history?filters=TRANSNUM:2022052953 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","27046","OCC","21389","N","C","Commercial","3","Neosho","133","11","KANSAS CITY","DIF","","Community National Bank & Trust","37.6824040048208","-95.4514020287671","10","2022-08-31T00:00:00","14 N Lincoln Ave","","Chanute","KS","20","66720","1833","OCC","Full","38558","0","Y","28776","223","Merger -Without Assistance","Merged and became part of Community National Bank & Trust (27046) in Chanute, KS. ","0","0","0","0","N","1","C","Commercial","2022-09-23T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","SB","S","Savings","DIF","0","0","115","MO","29","OCC","2022052953_223_41610_38558_41610","DIF","0","0","0","0","0","10","FI","Y","28776","OCC","718219","SB","S","Savings","33","Johnson","101","11","KANSAS CITY","DIF","","Quarry City Savings and Loan Association","38.7731240078682","-93.7191470403779","115","713 Pca Rd","","Warrensburg","MO","29","64093","7913","OCC","","41610","2022-10-03T00:00:00","2022","KS","OCC","0","1","223","20","27046","810","Participated in Absorbtion/Consolidation/Merger","OCC","21389","N","C","Commercial","3","Neosho","133","11","KANSAS CITY","DIF","","Community National Bank & Trust","37.6824040048208","-95.4514020287671","14 North Lincoln","","Chanute","KS","Kansas","66720","10","14 N Lincoln Ave","","Chanute","KS","20","66720","1833","OCC","Full","2022052953","0","0","0","1","0","41610","0","0"
"3","/history?filters=TRANSNUM:2022053189 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","29566","OCC","703676","SB","S","Savings","33","Vanderburgh","163","9","CHICAGO","DIF","","United Fidelity Bank, fsb","37.9719570176545","-87.5718299986663","115","2022-08-31T00:00:00","18 Nw 4th St","","Evansville","IN","18","47708","1778","OCC","","42400","0","Y","920","223","Merger -Without Assistance","Merged and became part of United Fidelity Bank, fsb (29566) in Evansville, IN. ","0","0","0","0","SB","1","S","Savings","2022-09-23T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","IL","17","FDIC","2022053189_223_595_42400_595","DIF","0","0","0","0","0","115","FI","N","920","STATE","0","NM","C","Commercial","21","Shelby","173","9","CHICAGO","DIF","","Community Banks of Shelby County","39.2506347253603","-88.8616190372032","10","126 N Grand Ave","","Cowden","IL","17","62422","","FDIC","None","595","2022-10-05T00:00:00","2022","IN","OCC","1","1","223","18","29566","810","Participated in Absorbtion/Consolidation/Merger","OCC","703676","SB","S","Savings","33","Vanderburgh","163","9","CHICAGO","DIF","","United Fidelity Bank, fsb","37.9721","-87.571589","18 Nw 4th St","","Evansville","IN","Indiana","47708","115","18 Nw 4th St","","Evansville","IN","18","47708","1778","OCC","","2022053189","0","1","0","0","0","595","0","0"
"34","/history?filters=TRANSNUM:2022053295 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","58629","STATE","0","NM","C","Commercial","21","Harris","201","13","DALLAS","DIF","","Allegiance Bank","29.897970012342","-95.55078700909","10","2022-08-31T00:00:00","8727 W Sam Houston Pkwy N","","Houston","TX","48","77040","5167","FDIC","","460060","0","Y","","224","Affiliated Institution Merger (Pooling) (i.e. Corporate Reorganization","Merged and became part of Allegiance Bank (58629) in Houston, TX. ","0","0","0","0","NM","1","C","Commercial","2022-10-01T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","10","TX","48","OCC","2022053295_224_2182_460060_2182","DIF","0","0","0","0","0","10","FI","N","3363","OCC","12898","N","C","Commercial","3","Jefferson","245","13","DALLAS","DIF","","CommunityBank of Texas, N.A.","30.103859980639","-94.1671519699353","10","5999 Delaware St","","Beaumont","TX","48","77706","7607","OCC","","2182","2022-10-06T00:00:00","2022","TX","FDIC","1","0","224","48","58629","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Harris","201","13","DALLAS","DIF","","Allegiance Bank","29.897970012342","-95.55078700909","Po Box 41314","","Houston","TX","Texas","77241","10","8727 W Sam Houston Pkwy N","","Houston","TX","48","77040","5167","FDIC","","2022053295","0","0","0","0","0","2182","0","0"
"1","/history?filters=TRANSNUM:2022053360 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","22636","STATE","0","NM","C","Commercial","21","Saline","195","11","KANSAS CITY","DIF","","Community Bank of Marshall","39.1086839880369","-93.2091690009503","10","2022-08-31T00:00:00","811 W College St","","Marshall","MO","29","65340","2912","FDIC","","15792","0","Y","9374","223","Merger -Without Assistance","Merged and became part of Community Bank of Marshall (22636) in Marshall, MO. ","0","0","0","0","NM","0","C","Commercial","2022-10-01T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","MO","29","FDIC","2022053360_223_6019_15792_6019","DIF","0","0","0","0","0","10","FI","N","9374","STATE","0","NM","C","Commercial","21","Lafayette","107","11","KANSAS CITY","DIF","","The Corder Bank","39.0997000127564","-93.6404360242376","10","227 N Lafayette St","","Corder","MO","29","64021","7819","FDIC","","6019","2022-10-07T00:00:00","2022","MO","FDIC","0","0","223","29","22636","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Saline","195","11","KANSAS CITY","DIF","","Community Bank of Marshall","39.1086839880369","-93.2091690009503","P.O. Box 700","","Marshall","MO","Missouri","65340","10","811 W College St","","Marshall","MO","29","65340","2912","FDIC","","2022053360","1","0","0","0","0","6019","0","0"
"3","/history?filters=TRANSNUM:2022053361 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","8152","STATE","0","NM","C","Commercial","21","Middlesex","17","2","NEW YORK","DIF","","Cambridge Trust Company","42.372658272447","-71.118659242577","10","2022-08-31T00:00:00","1336 Massachusetts Ave","","Cambridge","MA","25","02138","3842","FDIC","Full","5196","0","Y","27119","223","Merger -Without Assistance","Merged and became part of Cambridge Trust Company (8152) in Cambridge, MA. ","0","0","0","0","NM","0","C","Commercial","2022-10-01T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","MA","0","FDIC","2022053361_223_38819_5196_38819","DIF","0","0","0","0","0","10","FI","N","27119","STATE","0","NM","C","Commercial","21","Essex","9","2","NEW YORK","DIF","","Northmark Bank","42.6767885883696","-71.1317397892157","10","89 Turnpike St","","North Andover","MA","25","01845","5045","FDIC","","38819","2022-10-07T00:00:00","2022","MA","FDIC","0","0","223","25","8152","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Middlesex","17","2","NEW YORK","DIF","","Cambridge Trust Company","42.372658272447","-71.118659242577","1336 Massachusetts Ave","","Cambridge","MA","Massachusetts","02138","10","1336 Massachusetts Ave","","Cambridge","MA","25","02138","3842","FDIC","Full","2022053361","1","0","0","0","0","38819","0","0"
"6","/history?filters=TRANSNUM:2022053389 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","15472","STATE","0","NM","C","Commercial","21","Walsh","99","11","KANSAS CITY","DIF","","First United Bank","48.3938806040678","-97.7430695296296","10","2022-08-31T00:00:00","503 Briggs Ave S","","Park River","ND","38","58270","","FDIC","","9778","0","Y","","224","Affiliated Institution Merger (Pooling) (i.e. Corporate Reorganization","Merged and became part of First United Bank (15472) in Park River, ND. ","0","0","0","0","NM","1","C","Commercial","2022-09-12T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","10","ND","38","OCC","2022053389_224_2551_9778_2551","DIF","0","0","0","0","0","10","FI","N","3914","OCC","5886","N","C","Commercial","3","Ramsey","71","11","KANSAS CITY","DIF","","Ramsey National Bank","48.1114630206076","-98.8618509931778","10","300 4th St Ne","","Devils Lake","ND","38","58301","2412","OCC","Full","2551","2022-10-11T00:00:00","2022","ND","FDIC","1","0","224","38","15472","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Walsh","99","11","KANSAS CITY","DIF","","First United Bank","48.3938806040678","-97.7430695296296","P.O. Box  150","","Park River","ND","North Dakota","58270","10","503 Briggs Ave S","","Park River","ND","38","58270","","FDIC","","2022053389","0","0","0","0","0","2551","0","0"
"7","/history?filters=TRANSNUM:2022053612 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","8870","STATE","0","SM","C","Commercial","13","Lowndes","87","13","DALLAS","DIF","","BankFirst Financial Services","33.495566003721","-88.4224100263894","10","2022-08-31T00:00:00","900 Main St","","Columbus","MS","28","39701","4721","FED","","5663","0","Y","11423","223","Merger -Without Assistance","Merged and became part of BankFirst Financial Services (8870) in Columbus, MS. ","0","0","0","0","SM","1","C","Commercial","2022-10-01T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","MS","0","FDIC","2022053612_223_7294_5663_7294","DIF","0","0","0","0","0","10","FI","N","11423","STATE","0","NM","C","Commercial","21","Tate","137","13","DALLAS","DIF","","Sycamore Bank","34.6192649819978","-89.9590540258023","10","301 E Main St","","Senatobia","MS","28","38668","2215","FDIC","Limited","7294","2022-10-12T00:00:00","2022","MS","FED","1","0","223","28","8870","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SM","C","Commercial","13","Lowndes","87","13","DALLAS","DIF","","BankFirst Financial Services","33.495566003721","-88.4224100263894","900 Main Street","","Columbus","MS","Mississippi","39703","10","900 Main St","","Columbus","MS","28","39701","4721","FED","","2022053612","1","0","0","0","0","7294","0","0"
"4","/history?filters=TRANSNUM:2022053875 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","33204","STATE","0","NM","C","Commercial","21","Dakota","37","11","KANSAS CITY","DIF","","Premier Bank Minnesota","44.7366969495717","-92.8518853489551","10","2022-10-07T00:00:00","101 10th St E","","Hastings","MN","27","55033","2153","FDIC","","46444","0","Y","","224","Affiliated Institution Merger (Pooling) (i.e. Corporate Reorganization","Merged and became part of Premier Bank Minnesota (33204) in Hastings, MN. ","0","0","0","0","NM","0","C","Commercial","2022-10-07T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","MN","0","FDIC","2022053875_224_46442_46444_46442","DIF","0","0","0","0","0","10","FI","Y","33202","STATE","0","NM","C","Commercial","21","Olmsted","109","11","KANSAS CITY","DIF","","Premier Bank Rochester","44.0184320109051","-92.4649269936909","10","421 1st Ave Sw","","Rochester","MN","27","55902","3383","FDIC","","46442","2022-10-14T00:00:00","2022","MN","FDIC","0","0","224","27","33204","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Dakota","37","11","KANSAS CITY","DIF","","Premier Bank Minnesota","44.7366969495717","-92.8518853489551","101 10th St E","","Hastings","MN","Minnesota","55033","10","101 10th St E","","Hastings","MN","27","55033","2153","FDIC","","2022053875","0","0","0","0","0","46442","0","0"
